epoch;loss;mean_squared_error;val_loss;val_mean_squared_error
208;0.0009944864057197847;0.0009944863;0.01883957697167469;0.018839577212929726
209;0.0008810208935481528;0.0008810208;0.019122131005238192;0.019122131168842316
210;0.0007528518658367244;0.00075285183;0.018723089912614243;0.01872309111058712
211;0.0006022884574830855;0.0006022884;0.018546592210251966;0.01854659430682659
212;0.0004918450408387591;0.000491845;0.01798535335719132;0.017985351383686066
213;0.00036948945288259224;0.00036948943;0.01809838952767205;0.018098389729857445
214;0.0002857812020362867;0.00028578125;0.017986630033418403;0.017986629158258438
215;0.00022851927572503338;0.00022851935;0.01804812279235382;0.01804812252521515
216;0.00020720197277662004;0.00020720199;0.017894380227782274;0.017894381657242775
217;0.00019677316477820404;0.00019677315;0.017925292253982632;0.017925290390849113
218;0.0001613679699398046;0.00016136798;0.017941739848718694;0.017941739410161972
219;0.00015394824614115186;0.00015394823;0.01812276707431785;0.01812276802957058
220;0.00016680314953037987;0.00016680313;0.01794983818541038;0.01794983632862568
221;0.0001844069054309356;0.00018440688;0.01841627866348157;0.018416278064250946
222;0.000215991194425644;0.00021599118;0.017833907100043345;0.017833907157182693
223;0.00022006822816299164;0.00022006824;0.018034431281952285;0.018034430220723152
224;0.00022441664873237767;0.00022441665;0.01812733712351691;0.018127338960766792
225;0.00023777312048484767;0.00023777313;0.017767885316008977;0.01776788756251335
226;0.0002585009303913116;0.00025850092;0.01801482417220743;0.018014822155237198
227;0.00025121391353521673;0.00025121393;0.017775345759248478;0.017775345593690872
228;0.0002535667632380842;0.00025356677;0.01780413329995891;0.017804134637117386
229;0.0002943186411598925;0.00029431863;0.018008289052887493;0.018008287996053696
230;0.00032945047733977075;0.00032945053;0.017574395854504682;0.01757439412176609
231;0.0003135663995765419;0.00031356636;0.01820970006437516;0.018209699541330338
232;0.00029014297492266643;0.00029014298;0.017723219845234943;0.017723219469189644
233;0.0002850008625795993;0.00028500086;0.017907830600846046;0.01790783181786537
234;0.00030258267986929793;0.00030258272;0.018092173764088514;0.018092172220349312
235;0.00039317876181396006;0.00039317875;0.017980602166484054;0.017980601638555527
236;0.00037821688262028324;0.00037821688;0.017913130313201013;0.017913127318024635
237;0.0003847015180421615;0.00038470147;0.017943512086229577;0.01794351264834404
238;0.0004342004221714603;0.00043420045;0.01800577191652571;0.018005773425102234
239;0.00046053726780269827;0.00046053718;0.017772171921309185;0.017772169783711433
240;0.0004381863798514667;0.00043818634;0.017767237309380138;0.01776723749935627
241;0.00042502933155145063;0.00042502928;0.018302984423857274;0.018302982673048973
242;0.00042514773966916935;0.0004251477;0.017910701865901733;0.017910702154040337
243;0.0003758773305979579;0.0003758772;0.017643317248131132;0.017643319442868233
244;0.0003333566962245253;0.00033335667;0.01790937287347146;0.017909374088048935
245;0.00031975968761636237;0.0003197597;0.01744469435857223;0.01744469441473484
246;0.00031206753024740823;0.00031206757;0.017841457183691112;0.017841456457972527
247;0.0002850114648516925;0.00028501143;0.01743900888820687;0.017439009621739388
248;0.000270066198023714;0.0002700662;0.01782887959515839;0.01782888174057007
249;0.00023064074606117492;0.00023064076;0.017430644959512187;0.01743064448237419
250;0.00022987083665729663;0.00022987081;0.01752290226163574;0.01752290315926075
251;0.0002253579469920831;0.00022535796;0.017086738317630554;0.017086738720536232
252;0.00019260259762898503;0.00019260257;0.01767631382918289;0.01767631247639656
253;0.00016160982940968674;0.00016160983;0.017409604550185444;0.017409605905413628
254;0.00013847898888660158;0.00013847898;0.017269043435011008;0.017269043251872063
255;0.0001294136745435519;0.00012941366;0.017163824403827486;0.017163826152682304
256;0.00012973025054365027;0.00012973027;0.017401798468573468;0.0174017995595932
257;0.0001251861548761695;0.00012518614;0.017586037974197107;0.017586037516593933
258;0.00012151468509181115;0.000121514684;0.017730694187010967;0.017730694264173508
259;0.0001426183716935488;0.00014261839;0.017483123025784145;0.017483120784163475
260;0.00017286391478148105;0.00017286392;0.017508007826280644;0.01750800758600235
261;0.0002789478929123417;0.0002789479;0.01771182880219703;0.017711829394102097
262;0.00043458155738863765;0.00043458154;0.018143447534550872;0.01814344897866249
263;0.0005889993894312435;0.0005889994;0.0183583735192891;0.018358374014496803
264;0.0008779428384057282;0.00087794283;0.019657478031937247;0.019657477736473083
265;0.0014683232194874446;0.001468323;0.019316501633665075;0.019316500052809715
266;0.0019897610764934887;0.0019897614;0.019876185210258565;0.019876187667250633
267;0.0019994116590690897;0.001999412;0.019159742595855483;0.019159741699695587
268;0.0014273098126756088;0.0014273098;0.01765238892679666;0.017652388662099838
269;0.0008508706892290903;0.00085087074;0.017214988018412928;0.01721498928964138
270;0.0004560130219739302;0.00045601305;0.016649143942731898;0.016649143770337105
271;0.00023773563826138248;0.00023773566;0.0163634048059864;0.01636340469121933
272;0.00013413618447132215;0.0001341362;0.016333458741504638;0.016333458945155144
273;7.561894731322809e-05;7.561895e-05;0.016344987218354656;0.016344986855983734
274;4.685026200276501e-05;4.6850266e-05;0.01635985609239693;0.016359856352210045
275;3.244422704424779e-05;3.244423e-05;0.016339213403716378;0.016339212656021118
276;2.7051083490878645e-05;2.7051085e-05;0.016383472518476754;0.016383474692702293
277;2.3416904368558147e-05;2.3416906e-05;0.016435327264761105;0.016435328871011734
278;1.9173044698379053e-05;1.9173045e-05;0.01622930090868573;0.01622929982841015
279;1.8978891255028238e-05;1.897889e-05;0.016293254893372744;0.016293253749608994
280;2.997390733191555e-05;2.9973908e-05;0.01616812809690341;0.016168126836419106
281;2.2272078678641953e-05;2.227208e-05;0.016331669182956657;0.016331667080521584
282;2.4469045661576326e-05;2.446905e-05;0.016334640153736955;0.016334637999534607
283;2.7037881128433504e-05;2.7037884e-05;0.01631605226202713;0.01631605252623558
284;3.321918486959975e-05;3.3219185e-05;0.016279822144624163;0.01627982221543789
285;4.409892200275913e-05;4.409892e-05;0.01633142387591142;0.016331424936652184
286;5.989075856914892e-05;5.9890768e-05;0.01634269925425299;0.01634269952774048
287;8.666582681755958e-05;8.666581e-05;0.01636121799904652;0.016361217945814133
288;0.00011296089179407904;0.0001129609;0.016607415906823176;0.016607416793704033
289;0.00013983017098451376;0.00013983018;0.016501278505627874;0.016501277685165405
290;0.00014141841936738322;0.00014141844;0.01649352949352932;0.016493530943989754
291;0.0001412490015978523;0.00014124901;0.016624908837161112;0.01662490703165531
292;0.0001282235242180806;0.0001282235;0.016320501553313733;0.016320500522851944
293;0.0001407434580893772;0.00014074345;0.016355325057164936;0.016355326399207115
294;0.0001669010760296306;0.00016690105;0.016591219197300385;0.01659122109413147
295;0.00015907104037798294;0.00015907103;0.016576820354973168;0.016576819121837616
296;0.0001479558524571034;0.00014795584;0.01675121662732923;0.01675121672451496
297;0.00014093822250236705;0.00014093821;0.01662642534775342;0.016626425087451935
298;0.00013717618528329858;0.00013717616;0.016498272532355928;0.016498273238539696
299;0.00012293703496413659;0.00012293704;0.016621563415612984;0.016621561720967293
300;0.00013414986493896427;0.00013414986;0.016274485215994002;0.01627448759973049
301;0.0001362112194056001;0.00013621122;0.016509711250123644;0.016509709879755974
302;0.00012426524567727304;0.00012426524;0.016430717460736904;0.016430716961622238
303;0.0001240156579461861;0.00012401566;0.016406590399328926;0.01640659011900425
304;0.00013550776467634404;0.00013550777;0.016347584068505595;0.016347583383321762
305;0.0001457628011927226;0.00014576277;0.016734894607792396;0.01673489436507225
306;0.0001681782863280254;0.00016817826;0.016448744804186694;0.016448743641376495
307;0.00017060105181788743;0.00017060105;0.016801916472574743;0.016801917925477028
308;0.000183940629277517;0.00018394063;0.016492226987874;0.016492227092385292
309;0.00020227194973719358;0.00020227194;0.016872362619022706;0.016872361302375793
310;0.00022529206336757942;0.00022529204;0.016578086460420426;0.016578087583184242
311;0.0002316273291866692;0.00023162736;0.01656270920634504;0.01656270958483219
312;0.00022920430361661486;0.00022920434;0.016651377120940673;0.016651377081871033
313;0.0002444461559209319;0.0002444462;0.016525437660304333;0.01652543805539608
314;0.0002733905145560387;0.00027339053;0.015900178109190668;0.015900177881121635
315;0.0003330473481385915;0.00033304733;0.016866307010689547;0.016866307705640793
316;0.0003970609200874409;0.0003970609;0.017469854149273947;0.017469855025410652
317;0.00038784400869893934;0.00038784405;0.01674757514238811;0.016747573390603065
318;0.000349510114806776;0.00034951005;0.016719975810074093;0.01671997457742691
319;0.00031757541679220216;0.00031757535;0.016202569573894963;0.016202569007873535
320;0.00026625884157741237;0.0002662589;0.016164468412834997;0.016164470463991165
321;0.00021151183431896792;0.00021151188;0.016456668574302436;0.016456669196486473
322;0.0001853796596813817;0.00018537967;0.016151799852107605;0.016151800751686096
323;0.00016046232143818685;0.00016046232;0.016291213503149427;0.016291214153170586
324;0.00011336476931973679;0.00011336477;0.016210646194703273;0.0162106454372406
325;8.380236709214184e-05;8.380236e-05;0.0160485049919677;0.016048505902290344
326;6.307519231153436e-05;6.307519e-05;0.016085854326640992;0.016085855662822723
327;4.7768349393956645e-05;4.7768357e-05;0.01606094609656897;0.016060946509242058
328;3.8460369271763864e-05;3.8460366e-05;0.01606830433704541;0.01606830582022667
329;3.4404905899596316e-05;3.4404908e-05;0.016133732260578456;0.016133733093738556
330;4.12898621438623e-05;4.1289863e-05;0.01636077787709536;0.016360778361558914
331;6.55141004748429e-05;6.5514105e-05;0.01606872617977651;0.016068724915385246
332;8.575931255710905e-05;8.575931e-05;0.016173803349092453;0.01617380417883396
333;9.471483162381941e-05;9.4714844e-05;0.016357990300676462;0.016357989981770515
334;0.00011116263768696126;0.00011116263;0.01649959078747203;0.016499590128660202
335;0.00011613599597510608;0.000116135976;0.016537928923976222;0.016537928953766823
336;0.00013963764280867195;0.00013963762;0.01650921207294454;0.01650921255350113
337;0.0001428910653745657;0.00014289106;0.01670696234450674;0.016706962138414383
338;0.00015441481274530423;0.00015441483;0.01659928863759699;0.01659928821027279
339;0.00016605072161621074;0.00016605073;0.016082451660742795;0.01608245261013508
340;0.00018676697300966437;0.00018676698;0.016292562659421576;0.016292564570903778
341;0.00015959040355877427;0.00015959037;0.01632000350817749;0.01632000133395195
342;0.0001642330601302527;0.00016423305;0.016417035541932308;0.016417035833001137
343;0.0001506912451204231;0.00015069125;0.016363966496056703;0.01636396534740925
344;0.00015626002365467346;0.00015626001;0.016571326746337222;0.016571326181292534
345;0.00016737361046044604;0.0001673736;0.016563401164855236;0.016563400626182556
346;0.00018614600835293316;0.00018614603;0.016301716698356086;0.0163017176091671
347;0.00015550329878580876;0.00015550331;0.016248409500551682;0.01624840870499611
348;0.0001432810844329743;0.00014328108;0.016363988299846775;0.01636398769915104
349;0.0001448619758345086;0.00014486197;0.016416607397268065;0.016416609287261963
350;0.00013648479002455614;0.00013648478;0.016298729756394792;0.016298729926347733
351;0.00012263071862895258;0.00012263072;0.016349090653943903;0.01634909026324749
352;0.0001070331001930685;0.000107033105;0.016076727729245795;0.01607672870159149
353;9.59106901574242e-05;9.59107e-05;0.016215314798049267;0.016215313225984573
354;8.815876115340894e-05;8.815876e-05;0.01648903782975161;0.01648903824388981
355;9.426982165228792e-05;9.426984e-05;0.01615618694403688;0.016156187281012535
356;9.421901888262033e-05;9.4218994e-05;0.015921881696376334;0.015921881422400475
357;9.543331921024674e-05;9.543334e-05;0.016209159501084466;0.016209159046411514
358;8.59873253950963e-05;8.598735e-05;0.016015694836593136;0.01601569540798664
359;8.509001956294683e-05;8.5090025e-05;0.016181267734458764;0.01618126779794693
360;9.972645920556279e-05;9.972648e-05;0.016033449846084947;0.01603344827890396
361;0.00012103140388464522;0.000121031415;0.016118509498120572;0.01611850969493389
362;0.00022202513603296757;0.00022202513;0.01737869347435411;0.01737869530916214
363;0.00029043266330244956;0.00029043265;0.01608270291028047;0.016082702204585075
364;0.0003237796415616116;0.0003237797;0.016350397795212163;0.01635039784014225
365;0.0005273658395484803;0.0005273658;0.017559966194044405;0.017559966072440147
366;0.0010349076380684588;0.0010349075;0.019382204548868447;0.019382204860448837
367;0.002351316850482011;0.0023513166;0.019464447097115388;0.01946444809436798
368;0.002050599339271602;0.0020505995;0.01787017583925185;0.01787017472088337
369;0.0010690473838524692;0.0010690471;0.01722927764986017;0.01722927764058113
370;0.0005424216124837154;0.00054242165;0.016584482745281615;0.016584482043981552
371;0.0002465200604186342;0.00024652007;0.016384153878858373;0.016384152695536613
372;0.00010865355697776692;0.00010865358;0.016467742983781203;0.0164677444845438
373;4.921934963612977e-05;4.9219365e-05;0.01620884700793056;0.016208846122026443
374;2.5581643163026863e-05;2.5581645e-05;0.016308721591043077;0.016308721154928207
375;1.5239413286573691e-05;1.5239414e-05;0.016292208572727538;0.016292208805680275
376;1.0845361158886216e-05;1.08453605e-05;0.016270868368368687;0.016270868480205536
377;7.974486738566017e-06;7.974488e-06;0.016267060400848778;0.016267061233520508
378;6.86267588374003e-06;6.862677e-06;0.01622893873066898;0.016228938475251198
379;6.335515655901277e-06;6.335514e-06;0.01626126293149617;0.016261262819170952
380;5.710080949080392e-06;5.7100815e-06;0.016303970847194833;0.01630397140979767
381;5.997839138828804e-06;5.99784e-06;0.016302333730084925;0.016302334144711494
382;5.176485579079213e-06;5.176485e-06;0.016255481057767633;0.016255483031272888
383;4.689467786377405e-06;4.689467e-06;0.01628558760421965;0.01628558710217476
384;5.060066999143702e-06;5.060067e-06;0.016248126663209007;0.016248125582933426
385;5.029963228862499e-06;5.0299627e-06;0.016306406928702024;0.016306405887007713
386;5.917986044964564e-06;5.917985e-06;0.016261033341190893;0.016261033713817596
387;6.278638296004972e-06;6.2786394e-06;0.016319259395114746;0.016319260001182556
388;8.514444796861978e-06;8.514445e-06;0.016255882074426437;0.016255881637334824
389;1.1342398220169633e-05;1.1342401e-05;0.01632870533506034;0.016328703612089157
390;1.6088988024095053e-05;1.608899e-05;0.016325431649280613;0.016325432807207108
391;2.861261580883828e-05;2.8612614e-05;0.016237217614033583;0.01623721607029438
392;3.10425540994891e-05;3.104256e-05;0.016372400463920616;0.016372401267290115
393;4.928548992223213e-05;4.9285496e-05;0.016284002117152356;0.016284001991152763
394;6.692945844950188e-05;6.692946e-05;0.016297925312480317;0.016297925263643265
395;7.331944576715921e-05;7.331945e-05;0.016392257358579968;0.016392257064580917
396;8.115791681190386e-05;8.115792e-05;0.016310361017168786;0.01631036214530468
397;7.079614178366313e-05;7.079614e-05;0.016207273559196496;0.016207272186875343
398;7.363491405898793e-05;7.3634925e-05;0.016441890728617438;0.016441890969872475
399;7.037958928039463e-05;7.0379596e-05;0.016229602253317488;0.016229601576924324
400;5.8780464015114326e-05;5.8780468e-05;0.016341413324869734;0.01634141243994236
401;5.33509631148718e-05;5.3350952e-05;0.016272392999097572;0.016272392123937607
402;5.8432710628208614e-05;5.8432717e-05;0.016282327405768474;0.016282327473163605
403;5.506509867607038e-05;5.5065095e-05;0.01650078982401954;0.016500787809491158
404;4.8765373614965996e-05;4.8765367e-05;0.01623261623440079;0.01623261719942093
405;4.2205178924222335e-05;4.2205185e-05;0.01625027790212419;0.016250276938080788
406;4.355524166355725e-05;4.3555247e-05;0.016429165858769516;0.016429167240858078
407;4.605091386262533e-05;4.605091e-05;0.01627348759077298;0.016273489221930504
408;4.2212977277088554e-05;4.2212974e-05;0.016401907344610982;0.016401907429099083
409;4.4538512492332514e-05;4.4538512e-05;0.016643778601681838;0.01664377935230732
410;5.342747344144065e-05;5.3427477e-05;0.016321611773334032;0.016321612522006035
411;7.226888403799126e-05;7.226887e-05;0.016313388268255756;0.01631338708102703
412;7.402883721044259e-05;7.402884e-05;0.016509359594049665;0.01650935970246792
413;7.595043115527637e-05;7.595043e-05;0.016433023734825972;0.016433022916316986
414;7.719856495860945e-05;7.719857e-05;0.016575582331807344;0.016575582325458527
